timestamp,cpu_percent,memory_percent,memory_mb,active_workers,queued_tasks
2025-12-11T17:19:19.607013,33.2,94.9,7411.8671875,1,367
2025-12-11T17:19:20.629681,25.0,94.7,7394.69921875,1,374
2025-12-11T17:19:21.658454,22.2,92.8,7244.74609375,1,385
2025-12-11T17:19:22.662662,20.3,91.4,7138.71875,1,394
2025-12-11T17:19:23.667161,21.6,90.6,7079.09375,1,403
2025-12-11T17:19:24.684946,21.3,89.8,7015.58203125,1,413
2025-12-11T17:19:25.691321,23.2,88.7,6931.3359375,1,422
2025-12-11T17:19:26.697623,19.6,86.3,6739.4765625,1,434
2025-12-11T17:19:27.701991,20.9,84.5,6603.203125,1,441
2025-12-11T17:19:28.705624,21.1,81.9,6398.359375,1,449
2025-12-11T17:19:29.709276,20.6,79.8,6234.09765625,1,458
2025-12-11T17:19:30.712879,20.3,76.4,5964.828125,1,470
2025-12-11T17:19:31.716903,21.3,74.9,5848.640625,1,476
2025-12-11T17:19:32.722665,20.9,74.9,5853.65234375,1,474
2025-12-11T17:19:33.724774,21.9,75.0,5855.6640625,1,472
2025-12-11T17:19:34.737524,30.2,76.0,5933.3359375,1,470
2025-12-11T17:19:35.742234,21.9,75.5,5893.0859375,1,468
2025-12-11T17:19:36.750052,23.1,75.7,5910.1875,1,466
2025-12-11T17:19:37.794163,21.8,75.8,5921.609375,1,464
2025-12-11T17:19:38.797840,21.9,75.9,5928.16796875,1,462
2025-12-11T17:19:39.830756,21.2,75.9,5929.66015625,1,461
2025-12-11T17:19:40.837521,21.9,75.9,5930.46875,1,459
2025-12-11T17:19:41.841256,20.9,75.9,5931.33984375,1,457
2025-12-11T17:19:42.868327,24.8,74.6,5828.7109375,1,455
2025-12-11T17:19:43.874064,27.2,75.1,5865.41796875,1,453
2025-12-11T17:19:44.879116,21.8,75.2,5870.04296875,1,452
2025-12-11T17:19:45.881993,20.8,75.2,5870.453125,1,449
2025-12-11T17:19:46.887518,21.6,75.2,5870.63671875,1,448
2025-12-11T17:19:47.916941,21.3,75.2,5874.171875,1,445
2025-12-11T17:19:48.920102,22.8,75.2,5876.81640625,1,444
2025-12-11T17:19:49.922480,28.3,75.5,5894.94921875,1,442
2025-12-11T17:19:50.925813,12.4,66.0,5153.9296875,1,440
2025-12-11T17:19:51.928777,7.5,65.8,5139.55859375,1,438
2025-12-11T17:19:52.931416,7.3,65.8,5140.921875,1,436
2025-12-11T17:19:53.935884,7.0,65.8,5141.453125,1,434
2025-12-11T17:19:54.939274,6.9,65.8,5139.69921875,1,432
2025-12-11T17:19:55.942320,7.6,65.8,5137.48046875,1,430
2025-12-11T17:19:56.945253,9.3,65.8,5138.15234375,1,428
2025-12-11T17:19:57.948485,7.5,65.8,5141.21875,1,426
2025-12-11T17:19:58.952039,6.9,65.8,5142.35546875,1,424
2025-12-11T17:19:59.955895,9.8,66.3,5178.90234375,1,422
2025-12-11T17:20:00.959335,7.1,66.3,5179.68359375,1,420
2025-12-11T17:20:01.962190,10.1,66.3,5181.9453125,1,418
2025-12-11T17:20:02.965052,6.9,66.3,5180.4765625,1,417
2025-12-11T17:20:03.969659,7.3,66.4,5182.9609375,1,415
2025-12-11T17:20:04.972680,7.4,66.4,5182.8828125,1,413
2025-12-11T17:20:05.975885,7.4,66.4,5185.4921875,1,411
2025-12-11T17:20:06.979624,6.8,66.4,5184.88671875,1,409
2025-12-11T17:20:07.982589,9.1,66.4,5182.90234375,1,407
2025-12-11T17:20:08.985181,13.8,66.4,5183.546875,1,405
2025-12-11T17:20:09.988432,14.0,66.4,5184.9453125,1,403
2025-12-11T17:20:10.990991,14.1,66.3,5179.4453125,1,400
2025-12-11T17:20:11.994780,14.2,66.4,5182.4375,1,398
2025-12-11T17:20:12.997420,14.1,66.7,5209.37890625,1,397
2025-12-11T17:20:13.999351,10.7,66.4,5184.4609375,1,394
2025-12-11T17:20:15.002069,6.9,66.4,5183.140625,1,392
2025-12-11T17:20:16.005527,8.8,66.2,5171.0703125,1,391
2025-12-11T17:20:17.008422,8.5,64.0,5002.0,1,389
2025-12-11T17:20:18.012033,8.4,64.0,5000.6796875,1,387
2025-12-11T17:20:19.016239,6.7,64.0,5000.828125,1,385
2025-12-11T17:20:20.019042,7.6,64.1,5005.0,1,383
2025-12-11T17:20:21.022435,6.7,64.1,5004.99609375,1,381
2025-12-11T17:20:22.025815,7.6,64.1,5005.16015625,1,379
2025-12-11T17:20:23.029211,7.2,64.1,5005.58203125,1,377
2025-12-11T17:20:24.032155,7.8,64.1,5006.5390625,1,375
2025-12-11T17:20:25.034823,6.8,64.1,5003.81640625,1,373
2025-12-11T17:20:26.036823,7.3,64.1,5005.61328125,1,371
2025-12-11T17:20:27.040005,6.9,64.1,5006.76171875,1,369
2025-12-11T17:20:28.042881,7.0,64.1,5006.76171875,1,367
2025-12-11T17:20:29.046847,7.0,64.1,5006.44921875,1,366
2025-12-11T17:20:30.049652,7.0,64.1,5006.9140625,1,364
2025-12-11T17:20:31.052911,7.1,64.1,5007.73046875,1,362
2025-12-11T17:20:32.055748,7.0,64.1,5007.73046875,1,360
2025-12-11T17:20:33.058361,7.5,64.1,5007.875,1,358
2025-12-11T17:20:34.061640,6.7,64.1,5008.42578125,1,356
2025-12-11T17:20:35.064653,9.3,64.6,5043.7265625,1,354
2025-12-11T17:20:36.068950,9.7,64.6,5046.6328125,1,353
2025-12-11T17:20:37.072399,8.2,64.6,5047.421875,1,351
2025-12-11T17:20:38.076346,7.0,64.6,5047.85546875,1,349
2025-12-11T17:20:39.079253,7.2,64.6,5047.19921875,1,346
2025-12-11T17:20:40.081979,6.6,64.6,5047.1640625,1,344
2025-12-11T17:20:41.085483,6.9,64.6,5046.6015625,1,342
2025-12-11T17:20:42.088086,7.7,64.8,5062.5625,1,340
2025-12-11T17:20:43.091410,8.4,64.8,5059.8984375,1,338
2025-12-11T17:20:44.094165,6.8,64.8,5059.8984375,1,336
2025-12-11T17:20:45.096904,7.2,64.8,5061.89453125,1,334
2025-12-11T17:20:46.099547,6.7,64.8,5061.890625,1,332
2025-12-11T17:20:47.102617,7.0,64.8,5062.41796875,1,330
2025-12-11T17:20:48.105034,6.6,64.8,5062.4140625,1,328
2025-12-11T17:20:49.107513,7.5,64.8,5061.44921875,1,326
2025-12-11T17:20:50.110742,6.7,64.8,5061.4453125,1,324
2025-12-11T17:20:51.114266,8.5,64.2,5015.015625,1,322
2025-12-11T17:20:52.117222,8.0,64.2,5013.29296875,1,320
2025-12-11T17:20:53.120105,6.9,64.2,5014.08203125,1,318
2025-12-11T17:20:54.123751,6.9,64.2,5014.328125,1,316
2025-12-11T17:20:55.126874,7.2,64.2,5014.3359375,1,314
2025-12-11T17:20:56.130242,6.6,64.2,5014.328125,1,312
2025-12-11T17:20:57.134217,10.8,66.4,5183.3046875,1,310
2025-12-11T17:20:58.136795,6.8,66.4,5184.9921875,1,308
2025-12-11T17:20:59.140064,8.4,66.4,5187.44921875,1,306
2025-12-11T17:21:00.143220,6.8,66.4,5187.4453125,1,304
2025-12-11T17:21:01.147669,7.0,66.4,5187.4296875,1,302
2025-12-11T17:21:02.152182,7.1,66.4,5187.91015625,1,300
2025-12-11T17:21:03.155749,7.3,66.5,5190.09765625,1,298
2025-12-11T17:21:04.158964,6.9,66.5,5190.08203125,1,296
2025-12-11T17:21:05.162067,7.5,66.5,5191.8125,1,294
2025-12-11T17:21:06.164839,7.0,66.5,5190.671875,1,292
2025-12-11T17:21:07.167769,7.0,66.5,5195.5859375,1,290
2025-12-11T17:21:08.171030,6.8,66.5,5195.5859375,1,288
2025-12-11T17:21:09.173736,7.2,66.5,5194.41015625,1,286
2025-12-11T17:21:10.177539,6.7,66.5,5194.3203125,1,284
2025-12-11T17:21:11.180460,6.7,66.5,5194.56640625,1,282
2025-12-11T17:21:12.183474,7.2,66.5,5193.00390625,1,280
2025-12-11T17:21:13.186445,6.7,66.5,5193.23828125,1,279
2025-12-11T17:21:14.189563,7.2,66.5,5193.609375,1,277
2025-12-11T17:21:15.192928,6.8,66.5,5193.609375,1,275
2025-12-11T17:21:16.196071,7.6,66.5,5193.9296875,1,273
2025-12-11T17:21:17.199959,6.7,66.5,5193.921875,1,271
2025-12-11T17:21:18.203407,7.2,66.5,5195.3828125,1,269
2025-12-11T17:21:19.206164,6.6,66.5,5195.37890625,1,267
2025-12-11T17:21:20.209883,7.2,66.5,5195.34765625,1,265
2025-12-11T17:21:21.213086,6.6,66.5,5195.34765625,1,263
2025-12-11T17:21:22.216180,7.3,66.5,5195.8359375,1,261
2025-12-11T17:21:23.219507,6.6,66.5,5195.828125,1,259
2025-12-11T17:21:24.223174,7.0,66.5,5195.25390625,1,257
2025-12-11T17:21:25.226469,6.9,66.5,5194.515625,1,255
2025-12-11T17:21:26.229799,6.9,66.5,5196.86328125,1,253
2025-12-11T17:21:27.233306,7.0,66.5,5196.86328125,1,251
2025-12-11T17:21:28.236682,6.9,66.5,5195.8203125,1,249
2025-12-11T17:21:29.240400,6.7,66.5,5195.8203125,1,247
2025-12-11T17:21:30.243887,7.2,66.5,5197.28515625,1,245
2025-12-11T17:21:31.246321,7.0,66.5,5197.28515625,1,243
2025-12-11T17:21:32.249221,7.2,66.5,5195.48046875,1,242
2025-12-11T17:21:33.252402,6.7,66.5,5195.48046875,1,240
2025-12-11T17:21:34.255552,9.4,65.8,5141.0390625,1,238
2025-12-11T17:21:35.258629,7.2,65.8,5141.46484375,1,236
2025-12-11T17:21:36.261682,7.3,65.8,5142.9765625,1,234
2025-12-11T17:21:37.265227,7.9,65.8,5140.8203125,1,232
2025-12-11T17:21:38.268389,7.3,65.8,5141.28125,1,230
2025-12-11T17:21:39.271874,6.7,65.8,5141.52734375,1,228
2025-12-11T17:21:40.274908,6.9,65.8,5140.72265625,1,226
2025-12-11T17:21:41.279442,7.1,65.8,5140.96875,1,224
2025-12-11T17:21:42.283169,7.6,65.8,5140.3828125,1,222
2025-12-11T17:21:43.286868,6.9,65.8,5140.375,1,220
2025-12-11T17:21:44.289879,7.0,65.8,5142.828125,1,218
2025-12-11T17:21:45.292966,9.6,67.5,5272.796875,1,216
2025-12-11T17:21:46.295795,7.2,67.5,5274.984375,1,214
2025-12-11T17:21:47.299515,6.9,67.5,5274.921875,1,212
2025-12-11T17:21:48.302557,7.0,67.6,5275.796875,1,210
2025-12-11T17:21:49.305101,6.6,67.6,5276.0390625,1,208
2025-12-11T17:21:50.308265,7.3,67.5,5275.21484375,1,206
2025-12-11T17:21:51.311386,8.1,64.1,5009.171875,1,204
2025-12-11T17:21:52.313935,7.0,64.1,5007.40625,1,202
2025-12-11T17:21:53.317378,6.7,64.1,5007.40625,1,200
2025-12-11T17:21:54.320679,6.9,64.1,5006.9609375,1,198
2025-12-11T17:21:55.323886,6.7,64.1,5006.15625,1,197
2025-12-11T17:21:56.328070,7.4,64.1,5006.33203125,1,195
2025-12-11T17:21:57.332188,7.7,64.1,5005.58203125,1,193
2025-12-11T17:21:58.334454,8.3,64.6,5042.53125,1,191
2025-12-11T17:21:59.337825,11.6,65.2,5089.0546875,1,190
2025-12-11T17:22:00.341250,7.3,65.2,5090.04296875,1,188
2025-12-11T17:22:01.344194,7.8,65.6,5123.71875,1,186
2025-12-11T17:22:02.346713,7.3,65.6,5124.984375,1,184
2025-12-11T17:22:03.351130,7.1,65.6,5124.8203125,1,182
2025-12-11T17:22:04.353792,7.1,65.6,5126.79296875,1,180
2025-12-11T17:22:05.357344,8.2,65.7,5129.73046875,1,178
2025-12-11T17:22:06.360293,7.3,65.7,5130.12109375,1,176
2025-12-11T17:22:07.363668,7.3,65.7,5132.0390625,1,174
2025-12-11T17:22:08.367805,6.9,65.7,5132.27734375,1,172
2025-12-11T17:22:09.370710,7.1,65.7,5132.76171875,1,170
2025-12-11T17:22:10.373599,6.9,65.8,5136.84375,1,168
2025-12-11T17:22:11.377525,7.0,65.8,5138.80078125,1,166
2025-12-11T17:22:12.380403,6.9,65.8,5138.796875,1,164
2025-12-11T17:22:13.383951,7.3,65.8,5137.17578125,1,163
2025-12-11T17:22:14.388207,7.2,65.8,5137.859375,1,161
2025-12-11T17:22:15.391645,7.3,65.8,5137.5546875,1,159
2025-12-11T17:22:16.394657,7.4,65.8,5138.50390625,1,157
2025-12-11T17:22:17.397380,8.0,65.8,5139.1328125,1,155
2025-12-11T17:22:18.399440,7.4,65.8,5142.55859375,1,153
2025-12-11T17:22:19.402435,8.1,65.9,5144.2109375,1,151
2025-12-11T17:22:20.404969,7.1,65.8,5142.21875,1,149
2025-12-11T17:22:21.408663,7.0,65.9,5143.69921875,1,147
2025-12-11T17:22:22.411574,6.9,65.9,5143.6796875,1,145
2025-12-11T17:22:23.414892,7.0,65.8,5142.5546875,1,143
2025-12-11T17:22:24.418212,6.8,65.8,5142.5546875,1,141
2025-12-11T17:22:25.421232,6.9,65.9,5144.50390625,1,139
2025-12-11T17:22:26.424888,6.6,65.9,5144.50390625,1,138
2025-12-11T17:22:27.428535,7.2,65.9,5143.29296875,1,136
2025-12-11T17:22:28.432237,6.7,65.9,5143.28125,1,134
2025-12-11T17:22:29.435984,7.0,65.9,5144.4609375,1,132
2025-12-11T17:22:30.439075,6.6,65.9,5144.45703125,1,130
2025-12-11T17:22:31.441783,7.0,65.9,5145.44921875,1,128
2025-12-11T17:22:32.445656,6.7,65.9,5145.4375,1,126
2025-12-11T17:22:33.449113,7.0,65.9,5144.875,1,124
2025-12-11T17:22:34.451851,6.6,65.9,5144.87109375,1,122
2025-12-11T17:22:35.454135,7.0,65.9,5143.703125,1,120
2025-12-11T17:22:36.457323,6.7,65.8,5142.046875,1,118
2025-12-11T17:22:37.461076,7.0,65.8,5142.515625,1,116
2025-12-11T17:22:38.463992,6.7,65.8,5142.515625,1,114
2025-12-11T17:22:39.467864,7.0,65.9,5143.73046875,1,112
2025-12-11T17:22:40.470778,6.6,65.9,5143.71875,1,110
2025-12-11T17:22:41.474026,7.1,65.9,5143.96875,1,108
2025-12-11T17:22:42.477191,6.6,65.9,5143.95703125,1,106
2025-12-11T17:22:43.480359,6.7,65.9,5143.1796875,1,104
2025-12-11T17:22:44.482393,6.7,65.9,5143.1796875,1,102
2025-12-11T17:22:45.485443,6.9,65.9,5144.4375,1,100
2025-12-11T17:22:46.488991,6.8,65.9,5143.12890625,1,98
2025-12-11T17:22:47.492217,6.9,65.9,5146.3359375,1,96
2025-12-11T17:22:48.495056,6.9,65.9,5146.3203125,1,94
2025-12-11T17:22:49.497703,6.9,65.9,5146.28515625,1,92
2025-12-11T17:22:50.500869,6.8,65.9,5146.5,1,90
2025-12-11T17:22:51.503751,6.9,65.9,5146.2890625,1,88
2025-12-11T17:22:52.506483,6.7,65.9,5146.26953125,1,86
2025-12-11T17:22:53.509888,7.0,65.9,5144.1015625,1,84
2025-12-11T17:22:54.512574,6.6,65.9,5144.171875,1,81
2025-12-11T17:22:55.515416,6.7,65.9,5145.4140625,1,79
2025-12-11T17:22:56.519037,6.9,65.8,5142.21484375,1,77
2025-12-11T17:22:57.521721,7.1,65.9,5144.6640625,1,75
2025-12-11T17:22:58.525393,6.7,65.9,5144.89453125,1,73
2025-12-11T17:22:59.527340,6.9,65.9,5146.609375,1,71
2025-12-11T17:23:00.530269,6.9,65.9,5146.9765625,1,69
2025-12-11T17:23:01.532613,6.9,65.9,5146.92578125,1,67
2025-12-11T17:23:02.535334,7.5,65.9,5148.64453125,1,66
2025-12-11T17:23:03.539330,7.1,65.9,5148.8828125,1,64
2025-12-11T17:23:04.542337,7.1,65.9,5146.93359375,1,62
2025-12-11T17:23:05.546168,6.7,65.9,5146.92578125,1,60
2025-12-11T17:23:06.549777,7.0,65.9,5148.640625,1,58
2025-12-11T17:23:07.553577,6.6,65.9,5148.63671875,1,56
2025-12-11T17:23:08.557356,7.3,65.9,5149.01953125,1,54
2025-12-11T17:23:09.560573,6.9,65.9,5149.2578125,1,52
2025-12-11T17:23:10.563837,6.9,65.9,5148.0625,1,50
2025-12-11T17:23:11.567179,6.7,65.9,5148.2890625,1,48
2025-12-11T17:23:12.570297,9.3,66.1,5159.38671875,1,46
2025-12-11T17:23:13.575330,7.2,66.0,5157.75390625,1,44
2025-12-11T17:23:14.578208,7.4,66.0,5156.3046875,1,42
2025-12-11T17:23:15.581214,9.1,66.1,5163.12890625,1,40
2025-12-11T17:23:16.584141,7.5,66.0,5158.3359375,1,38
2025-12-11T17:23:17.587547,7.1,66.0,5157.60546875,1,36
2025-12-11T17:23:18.590674,7.2,66.0,5157.44140625,1,34
2025-12-11T17:23:19.593788,7.5,66.0,5158.14453125,1,32
2025-12-11T17:23:20.597006,7.9,66.0,5157.84765625,1,30
2025-12-11T17:23:21.599647,6.9,66.0,5157.83984375,1,28
2025-12-11T17:23:22.602476,7.4,66.0,5158.28125,1,26
2025-12-11T17:23:23.606045,7.9,66.1,5163.8828125,1,25
2025-12-11T17:23:24.608903,7.2,66.1,5166.34375,1,23
2025-12-11T17:23:25.612426,6.6,66.1,5166.328125,1,21
2025-12-11T17:23:26.616083,7.0,66.2,5167.07421875,1,19
2025-12-11T17:23:27.619048,7.0,66.2,5167.05078125,1,17
2025-12-11T17:23:28.622787,8.7,64.7,5055.046875,1,15
2025-12-11T17:23:29.625113,7.0,64.7,5055.046875,1,13
2025-12-11T17:23:30.627879,7.2,64.8,5060.60546875,1,11
2025-12-11T17:23:31.630445,6.5,65.9,5143.74609375,1,9
2025-12-11T17:23:32.633025,16.8,69.2,5408.08984375,1,9
2025-12-11T17:23:33.636990,9.4,70.3,5494.10546875,1,9
2025-12-11T17:23:34.641557,15.9,72.4,5653.73828125,1,9
2025-12-11T17:23:35.646555,15.0,73.8,5764.3515625,1,9
2025-12-11T17:23:36.650157,24.4,77.1,6017.99609375,1,9
2025-12-11T17:23:37.652786,24.8,78.3,6113.97265625,1,9
2025-12-11T17:23:38.656400,24.8,78.4,6124.7890625,1,9
2025-12-11T17:23:39.660452,24.3,78.5,6128.421875,1,9
2025-12-11T17:23:40.664442,24.8,78.5,6129.6015625,1,9
2025-12-11T17:23:41.667542,24.5,78.5,6131.2734375,1,9
2025-12-11T17:23:42.671012,23.5,78.5,6132.7890625,1,9
2025-12-11T17:23:43.674513,23.9,78.6,6135.1875,1,9
2025-12-11T17:23:44.677874,24.8,78.6,6141.5859375,1,9
2025-12-11T17:23:45.681221,24.4,78.8,6154.43359375,1,9
2025-12-11T17:23:46.684538,25.1,78.8,6155.66015625,1,9
2025-12-11T17:23:47.688521,26.8,79.2,6187.5859375,1,9
2025-12-11T17:23:48.691800,26.0,79.3,6190.28515625,1,9
2025-12-11T17:23:49.695151,23.3,79.3,6190.0078125,1,9
2025-12-11T17:23:50.698330,24.0,79.3,6189.95703125,1,9
2025-12-11T17:23:51.701481,24.7,79.3,6195.5703125,1,9
2025-12-11T17:23:52.705417,24.8,79.3,6195.39453125,1,9
2025-12-11T17:23:53.709545,25.3,79.3,6196.24609375,1,9
2025-12-11T17:23:54.713515,25.0,79.3,6195.85546875,1,9
2025-12-11T17:23:55.717850,24.3,81.7,6380.0234375,1,9
2025-12-11T17:23:56.721086,22.8,81.7,6381.703125,1,9
2025-12-11T17:23:57.724723,24.3,81.7,6381.8046875,1,9
2025-12-11T17:23:58.728345,25.4,81.7,6384.48828125,1,9
2025-12-11T17:23:59.731932,25.3,81.7,6383.9765625,1,9
2025-12-11T17:24:00.736263,23.8,81.7,6384.10546875,1,9
2025-12-11T17:24:01.739055,25.5,81.7,6384.34375,1,9
2025-12-11T17:24:02.741742,24.0,81.7,6384.76953125,1,9
2025-12-11T17:24:03.745441,25.0,81.8,6389.890625,1,9
2025-12-11T17:24:04.748493,22.5,82.0,6402.31640625,1,9
2025-12-11T17:24:05.751414,24.3,82.0,6403.0625,1,9
2025-12-11T17:24:06.755354,23.6,82.0,6404.609375,1,9
2025-12-11T17:24:07.758070,10.2,72.9,5694.1875,1,8
2025-12-11T17:24:08.761068,14.6,74.1,5787.78515625,1,8
2025-12-11T17:24:09.766491,23.1,77.6,6059.3046875,1,8
2025-12-11T17:24:10.770871,25.2,78.7,6148.08203125,1,8
2025-12-11T17:24:11.773673,25.5,78.8,6155.98828125,1,8
2025-12-11T17:24:12.778137,25.1,78.9,6158.48046875,1,8
2025-12-11T17:24:13.781526,25.3,78.9,6160.7109375,1,8
2025-12-11T17:24:14.785518,25.7,78.9,6162.51953125,1,8
2025-12-11T17:24:15.789674,26.1,78.9,6163.50390625,1,8
2025-12-11T17:24:16.793680,25.2,78.9,6165.828125,1,8
2025-12-11T17:24:17.797208,26.8,79.0,6169.88671875,1,8
2025-12-11T17:24:18.800354,25.1,79.0,6170.6796875,1,8
2025-12-11T17:24:19.803943,25.8,79.0,6171.66015625,1,8
2025-12-11T17:24:20.808264,25.0,79.1,6176.7734375,1,8
2025-12-11T17:24:21.812113,24.0,79.1,6177.51171875,1,8
2025-12-11T17:24:22.815602,25.3,79.1,6177.65625,1,8
2025-12-11T17:24:23.820423,25.7,79.1,6178.3984375,1,8
2025-12-11T17:24:24.823862,25.3,79.2,6181.984375,1,8
2025-12-11T17:24:25.826949,25.4,79.2,6181.92578125,1,8
2025-12-11T17:24:26.830258,24.8,79.2,6182.37890625,1,8
2025-12-11T17:24:27.834016,25.0,79.2,6183.1171875,1,8
2025-12-11T17:24:28.837723,24.8,79.2,6184.99609375,1,8
2025-12-11T17:24:29.841411,25.4,79.2,6188.44140625,1,8
2025-12-11T17:24:30.844057,25.1,79.2,6188.87109375,1,8
2025-12-11T17:24:31.848052,25.0,79.2,6188.828125,1,8
2025-12-11T17:24:32.851978,25.6,79.2,6187.5703125,1,8
2025-12-11T17:24:33.855680,25.3,79.2,6187.56640625,1,8
2025-12-11T17:24:34.859421,25.5,79.3,6192.15625,1,8
2025-12-11T17:24:35.863547,23.6,79.4,6204.44140625,1,8
2025-12-11T17:24:36.867233,25.7,79.4,6205.08984375,1,8
2025-12-11T17:24:37.869950,21.2,79.4,6203.3203125,1,8
2025-12-11T17:24:38.872375,12.0,73.4,5733.03515625,1,7
2025-12-11T17:24:39.875562,15.1,74.2,5791.65234375,1,7
2025-12-11T17:24:40.879145,25.0,78.5,6134.3203125,1,7
2025-12-11T17:24:41.882244,25.0,78.7,6146.10546875,1,7
2025-12-11T17:24:42.885794,25.3,78.8,6155.8515625,1,7
2025-12-11T17:24:43.888276,24.8,78.8,6157.328125,1,7
2025-12-11T17:24:44.892500,25.4,78.9,6161.9453125,1,7
2025-12-11T17:24:45.896586,25.1,78.9,6164.05078125,1,7
2025-12-11T17:24:46.900718,25.6,79.0,6166.18359375,1,7
2025-12-11T17:24:47.904416,25.0,79.0,6171.01171875,1,7
2025-12-11T17:24:48.908654,25.5,79.0,6170.14453125,1,7
2025-12-11T17:24:49.911972,25.1,79.1,6175.55859375,1,7
2025-12-11T17:24:50.914875,25.3,79.1,6175.66796875,1,7
2025-12-11T17:24:51.918298,23.3,79.1,6175.85546875,1,7
2025-12-11T17:24:52.921992,25.6,79.1,6176.3046875,1,7
2025-12-11T17:24:53.925181,25.3,79.1,6180.1875,1,7
2025-12-11T17:24:54.927526,25.3,79.1,6180.37890625,1,7
2025-12-11T17:24:55.931215,24.5,79.1,6180.37890625,1,7
2025-12-11T17:24:56.934963,25.6,80.1,6256.3359375,1,7
2025-12-11T17:24:57.938829,25.0,80.1,6258.2578125,1,7
2025-12-11T17:24:58.943071,25.2,80.1,6258.69921875,1,7
2025-12-11T17:24:59.946665,25.2,80.2,6267.3125,1,7
2025-12-11T17:25:00.949537,25.8,80.3,6267.9921875,1,7
2025-12-11T17:25:01.953135,25.2,80.3,6268.23828125,1,7
2025-12-11T17:25:02.957227,25.2,80.3,6269.30859375,1,7
2025-12-11T17:25:03.960156,24.8,80.3,6273.24609375,1,7
2025-12-11T17:25:04.962961,24.2,80.3,6273.17578125,1,7
2025-12-11T17:25:05.967186,25.3,80.5,6285.7265625,1,7
2025-12-11T17:25:06.970308,23.0,80.5,6285.0625,1,7
2025-12-11T17:25:07.973108,10.5,73.4,5729.109375,1,6
2025-12-11T17:25:08.977080,14.8,74.4,5807.2578125,1,6
2025-12-11T17:25:09.980987,25.7,77.6,6060.8515625,1,6
2025-12-11T17:25:10.984320,24.8,78.8,6154.99609375,1,6
2025-12-11T17:25:11.988033,25.8,78.9,6162.640625,1,6
2025-12-11T17:25:12.991520,24.9,78.9,6164.93359375,1,6
2025-12-11T17:25:13.995890,24.8,79.0,6169.109375,1,6
2025-12-11T17:25:14.999679,25.5,79.0,6171.453125,1,6
2025-12-11T17:25:16.003205,25.4,79.0,6173.6015625,1,6
2025-12-11T17:25:17.007109,25.4,79.1,6178.76953125,1,6
2025-12-11T17:25:18.010263,25.4,79.1,6178.1015625,1,6
2025-12-11T17:25:19.014639,25.1,79.1,6178.35546875,1,6
2025-12-11T17:25:20.018658,25.4,79.2,6185.26953125,1,6
2025-12-11T17:25:21.021110,23.7,79.2,6185.5,1,6
2025-12-11T17:25:22.026549,25.5,79.2,6186.1796875,1,6
2025-12-11T17:25:23.029240,25.2,79.3,6191.0234375,1,6
2025-12-11T17:25:24.033142,24.8,79.2,6187.51953125,1,6
2025-12-11T17:25:25.036792,25.2,79.2,6187.46484375,1,6
2025-12-11T17:25:26.040879,25.9,79.2,6189.36328125,1,6
2025-12-11T17:25:27.045273,25.2,79.2,6189.3046875,1,6
2025-12-11T17:25:28.049231,26.0,79.3,6190.53515625,1,6
2025-12-11T17:25:29.052916,25.4,79.3,6197.3671875,1,6
2025-12-11T17:25:30.056373,25.5,79.4,6198.6015625,1,6
2025-12-11T17:25:31.059106,25.7,79.4,6198.734375,1,6
2025-12-11T17:25:32.063170,25.5,79.4,6198.91015625,1,6
2025-12-11T17:25:33.067230,25.5,79.4,6198.90625,1,6
2025-12-11T17:25:34.070471,24.7,79.4,6203.5078125,1,6
2025-12-11T17:25:35.073493,26.0,79.6,6215.56640625,1,6
2025-12-11T17:25:36.076838,26.7,79.6,6215.765625,1,6
2025-12-11T17:25:37.079446,11.9,72.9,5694.390625,1,5
2025-12-11T17:25:38.082177,14.6,73.8,5760.27734375,1,5
2025-12-11T17:25:39.086408,23.1,77.6,6057.13671875,1,5
2025-12-11T17:25:40.090009,26.5,78.7,6146.890625,1,5
2025-12-11T17:25:41.093888,26.1,78.8,6155.44921875,1,5
2025-12-11T17:25:42.097376,25.9,78.8,6155.96875,1,5
2025-12-11T17:25:43.100904,26.0,78.9,6158.89453125,1,5
2025-12-11T17:25:44.104145,25.7,78.9,6162.20703125,1,5
2025-12-11T17:25:45.107842,25.7,78.9,6164.60546875,1,5
2025-12-11T17:25:46.111446,24.6,79.0,6169.00390625,1,5
2025-12-11T17:25:47.115649,25.7,79.0,6171.89453125,1,5
2025-12-11T17:25:48.119726,26.1,77.2,6030.32421875,1,5
2025-12-11T17:25:49.123368,26.3,77.2,6030.6484375,1,5
2025-12-11T17:25:50.127259,25.9,77.3,6034.98828125,1,5
2025-12-11T17:25:51.130463,24.6,77.2,6032.78125,1,5
2025-12-11T17:25:52.134245,26.0,77.3,6033.76171875,1,5
2025-12-11T17:25:53.137632,26.3,77.3,6037.984375,1,5
2025-12-11T17:25:54.140333,25.6,77.3,6037.9296875,1,5
2025-12-11T17:25:55.144023,26.2,77.3,6039.34375,1,5
2025-12-11T17:25:56.148189,25.2,77.3,6039.53125,1,5
2025-12-11T17:25:57.150859,26.3,77.3,6040.72265625,1,5
2025-12-11T17:25:58.154485,26.2,77.3,6040.90625,1,5
2025-12-11T17:25:59.157656,27.6,77.4,6042.32421875,1,5
2025-12-11T17:26:00.161487,25.9,77.4,6042.5078125,1,5
2025-12-11T17:26:01.164815,25.4,77.4,6044.140625,1,5
2025-12-11T17:26:02.168420,25.1,77.4,6044.83203125,1,5
