timestamp,elapsed_seconds,process_name,pid,cpu_percent,memory_rss_mb,memory_percent
2025-12-10T00:06:48.068535,339.52,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:48.068535,339.52,rq,9390,398.7,4790.37,61.33
2025-12-10T00:06:48.068535,339.52,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:49.379392,340.84,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:49.379392,340.84,rq,9390,399.2,4790.5,61.34
2025-12-10T00:06:49.379392,340.84,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:50.685964,342.14,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:50.685964,342.14,rq,9390,398.7,4790.5,61.34
2025-12-10T00:06:50.685964,342.14,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:51.993569,343.45,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:51.993569,343.45,rq,9390,398.8,4790.5,61.34
2025-12-10T00:06:51.993569,343.45,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:53.300036,344.76,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:53.300036,344.76,rq,9390,398.7,4790.5,61.34
2025-12-10T00:06:53.300036,344.76,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:54.607049,346.06,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:54.607049,346.06,rq,9390,388.7,4790.5,61.34
2025-12-10T00:06:54.607049,346.06,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:55.914422,347.37,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:55.914422,347.37,rq,9390,399.1,4790.5,61.34
2025-12-10T00:06:55.914422,347.37,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:57.220801,348.68,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:57.220801,348.68,rq,9390,399.0,4790.5,61.34
2025-12-10T00:06:57.220801,348.68,uvicorn,27555,20.0,21.13,0.27
2025-12-10T00:06:58.527401,349.98,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:58.527401,349.98,rq,9390,399.2,4790.5,61.34
2025-12-10T00:06:58.527401,349.98,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:06:59.833896,351.29,rq,2850,0.0,13.2,0.17
2025-12-10T00:06:59.833896,351.29,rq,9390,398.0,4790.5,61.34
2025-12-10T00:06:59.833896,351.29,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:01.139447,352.6,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:01.139447,352.6,rq,9390,398.6,4790.5,61.34
2025-12-10T00:07:01.139447,352.6,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:02.446566,353.9,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:02.446566,353.9,rq,9390,388.6,4790.5,61.34
2025-12-10T00:07:02.446566,353.9,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:03.753751,355.21,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:03.753751,355.21,rq,9390,398.1,4790.5,61.34
2025-12-10T00:07:03.753751,355.21,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:05.060356,356.52,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:05.060356,356.52,rq,9390,398.8,4790.5,61.34
2025-12-10T00:07:05.060356,356.52,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:06.367120,357.82,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:06.367120,357.82,rq,9390,408.3,4790.5,61.34
2025-12-10T00:07:06.367120,357.82,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:07.673705,359.13,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:07.673705,359.13,rq,9390,399.1,4790.5,61.34
2025-12-10T00:07:07.673705,359.13,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:08.981051,360.44,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:08.981051,360.44,rq,9390,399.0,4790.5,61.34
2025-12-10T00:07:08.981051,360.44,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:10.286634,361.74,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:10.286634,361.74,rq,9390,349.2,4790.5,61.34
2025-12-10T00:07:10.286634,361.74,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:11.593621,363.05,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:11.593621,363.05,rq,9390,398.4,4790.5,61.34
2025-12-10T00:07:11.593621,363.05,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:12.899753,364.36,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:12.899753,364.36,rq,9390,329.0,4790.5,61.34
2025-12-10T00:07:12.899753,364.36,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:14.206149,365.66,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:14.206149,365.66,rq,9390,399.2,4791.62,61.35
2025-12-10T00:07:14.206149,365.66,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:15.511191,366.97,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:15.511191,366.97,rq,9390,398.6,4792.0,61.36
2025-12-10T00:07:15.511191,366.97,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:16.817707,368.27,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:16.817707,368.27,rq,9390,398.8,4792.12,61.36
2025-12-10T00:07:16.817707,368.27,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:18.124178,369.58,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:18.124178,369.58,rq,9390,398.9,4792.25,61.36
2025-12-10T00:07:18.124178,369.58,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:19.431380,370.89,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:19.431380,370.89,rq,9390,409.0,4792.25,61.36
2025-12-10T00:07:19.431380,370.89,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:20.738166,372.19,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:20.738166,372.19,rq,9390,398.6,4792.25,61.36
2025-12-10T00:07:20.738166,372.19,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:22.043975,373.5,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:22.043975,373.5,rq,9390,398.6,4792.37,61.36
2025-12-10T00:07:22.043975,373.5,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:23.350764,374.81,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:23.350764,374.81,rq,9390,418.6,4792.37,61.36
2025-12-10T00:07:23.350764,374.81,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:24.656828,376.11,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:24.656828,376.11,rq,9390,328.9,4568.3,58.49
2025-12-10T00:07:24.656828,376.11,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:25.961987,377.42,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:25.961987,377.42,rq,9390,109.8,0.0,0.0
2025-12-10T00:07:25.961987,377.42,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:27.267055,378.72,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:27.267055,378.72,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:28.474446,379.93,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:28.474446,379.93,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:29.678844,381.14,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:29.678844,381.14,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:30.883841,382.34,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:30.883841,382.34,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:32.088695,383.54,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:32.088695,383.54,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:33.292699,384.75,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:33.292699,384.75,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:34.497014,385.95,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:34.497014,385.95,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:35.701334,387.16,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:35.701334,387.16,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:36.908796,388.37,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:36.908796,388.37,uvicorn,27555,10.0,21.13,0.27
2025-12-10T00:07:38.115396,389.57,rq,2850,0.0,13.2,0.17
2025-12-10T00:07:38.115396,389.57,uvicorn,27555,0.0,21.13,0.27
2025-12-10T00:07:39.329791,390.79,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:39.329791,390.79,rq,11482,69.9,390.4,5.0
2025-12-10T00:07:39.329791,390.79,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:40.635815,392.09,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:40.635815,392.09,rq,11482,49.9,512.28,6.56
2025-12-10T00:07:40.635815,392.09,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:41.940265,393.4,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:41.940265,393.4,rq,11482,89.8,598.47,7.66
2025-12-10T00:07:41.940265,393.4,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:43.244480,394.7,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:43.244480,394.7,rq,11482,0.0,617.14,7.9
2025-12-10T00:07:43.244480,394.7,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:44.552504,396.01,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:44.552504,396.01,rq,11482,0.0,622.39,7.97
2025-12-10T00:07:44.552504,396.01,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:45.861542,397.32,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:45.861542,397.32,rq,11482,0.0,622.77,7.97
2025-12-10T00:07:45.861542,397.32,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:47.169921,398.63,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:47.169921,398.63,rq,11482,0.0,623.02,7.98
2025-12-10T00:07:47.169921,398.63,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:48.477074,399.93,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:48.477074,399.93,rq,11482,0.0,623.02,7.98
2025-12-10T00:07:48.477074,399.93,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:49.784497,401.24,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:49.784497,401.24,rq,11482,99.8,1112.0,14.24
2025-12-10T00:07:49.784497,401.24,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:51.088690,402.54,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:51.088690,402.54,rq,11482,89.8,2012.81,25.77
2025-12-10T00:07:51.088690,402.54,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:52.392774,403.85,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:52.392774,403.85,rq,11482,398.8,3446.68,44.13
2025-12-10T00:07:52.392774,403.85,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:53.698249,405.15,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:53.698249,405.15,rq,11482,0.0,3590.81,45.98
2025-12-10T00:07:53.698249,405.15,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:55.002434,406.46,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:55.002434,406.46,rq,11482,0.0,3590.81,45.98
2025-12-10T00:07:55.002434,406.46,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:56.309149,407.77,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:56.309149,407.77,rq,11482,0.0,3590.81,45.98
2025-12-10T00:07:56.309149,407.77,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:57.617033,409.07,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:57.617033,409.07,rq,11482,0.0,3590.81,45.98
2025-12-10T00:07:57.617033,409.07,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:07:58.925679,410.38,rq,2850,0.0,13.45,0.17
2025-12-10T00:07:58.925679,410.38,rq,11482,0.0,3590.81,45.98
2025-12-10T00:07:58.925679,410.38,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:00.233211,411.69,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:00.233211,411.69,rq,11482,99.8,3630.21,46.48
2025-12-10T00:08:00.233211,411.69,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:01.537326,412.99,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:01.537326,412.99,rq,11482,109.8,4554.84,58.32
2025-12-10T00:08:01.537326,412.99,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:02.840673,414.3,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:02.840673,414.3,rq,11482,99.7,4583.34,58.68
2025-12-10T00:08:02.840673,414.3,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:04.145024,415.6,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:04.145024,415.6,rq,11482,99.7,4600.21,58.9
2025-12-10T00:08:04.145024,415.6,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:05.449352,416.91,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:05.449352,416.91,rq,11482,99.8,4604.34,58.95
2025-12-10T00:08:05.449352,416.91,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:06.753534,418.21,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:06.753534,418.21,rq,11482,99.8,4608.34,59.0
2025-12-10T00:08:06.753534,418.21,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:08.058261,419.51,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:08.058261,419.51,rq,11482,99.7,4612.21,59.05
2025-12-10T00:08:08.058261,419.51,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:09.362753,420.82,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:09.362753,420.82,rq,11482,99.7,4616.21,59.11
2025-12-10T00:08:09.362753,420.82,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:10.667010,422.12,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:10.667010,422.12,rq,11482,99.8,4619.84,59.15
2025-12-10T00:08:10.667010,422.12,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:11.971799,423.43,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:11.971799,423.43,rq,11482,99.8,4623.71,59.2
2025-12-10T00:08:11.971799,423.43,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:13.276199,424.73,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:13.276199,424.73,rq,11482,109.6,4627.46,59.25
2025-12-10T00:08:13.276199,424.73,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:14.580524,426.04,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:14.580524,426.04,rq,11482,99.8,4630.84,59.29
2025-12-10T00:08:14.580524,426.04,uvicorn,27555,10.0,21.83,0.28
2025-12-10T00:08:15.884983,427.34,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:15.884983,427.34,rq,11482,99.7,4634.71,59.34
2025-12-10T00:08:15.884983,427.34,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:17.189237,428.65,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:17.189237,428.65,rq,11482,99.8,4638.09,59.39
2025-12-10T00:08:17.189237,428.65,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:18.493390,429.95,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:18.493390,429.95,rq,11482,99.7,4641.21,59.43
2025-12-10T00:08:18.493390,429.95,uvicorn,27555,10.0,21.83,0.28
2025-12-10T00:08:19.798044,431.25,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:19.798044,431.25,rq,11482,99.8,4644.34,59.47
2025-12-10T00:08:19.798044,431.25,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:21.102419,432.56,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:21.102419,432.56,rq,11482,99.6,4647.46,59.51
2025-12-10T00:08:21.102419,432.56,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:22.407127,433.86,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:22.407127,433.86,rq,11482,99.8,4650.71,59.55
2025-12-10T00:08:22.407127,433.86,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:23.712391,435.17,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:23.712391,435.17,rq,11482,99.8,4653.96,59.59
2025-12-10T00:08:23.712391,435.17,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:25.016934,436.47,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:25.016934,436.47,rq,11482,99.8,4657.59,59.63
2025-12-10T00:08:25.016934,436.47,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:26.321396,437.78,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:26.321396,437.78,rq,11482,99.7,4662.71,59.7
2025-12-10T00:08:26.321396,437.78,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:27.625854,439.08,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:27.625854,439.08,rq,11482,99.8,4667.84,59.77
2025-12-10T00:08:27.625854,439.08,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:28.930084,440.39,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:28.930084,440.39,rq,11482,99.8,4672.84,59.83
2025-12-10T00:08:28.930084,440.39,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:30.234818,441.69,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:30.234818,441.69,rq,11482,99.8,4678.21,59.9
2025-12-10T00:08:30.234818,441.69,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:31.539023,443.0,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:31.539023,443.0,rq,11482,99.8,4683.46,59.97
2025-12-10T00:08:31.539023,443.0,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:32.843136,444.3,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:32.843136,444.3,rq,11482,99.8,4689.09,60.04
2025-12-10T00:08:32.843136,444.3,uvicorn,27555,10.0,21.83,0.28
2025-12-10T00:08:34.147421,445.6,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:34.147421,445.6,rq,11482,99.8,4694.09,60.1
2025-12-10T00:08:34.147421,445.6,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:35.451794,446.91,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:35.451794,446.91,rq,11482,99.7,4698.96,60.16
2025-12-10T00:08:35.451794,446.91,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:36.755955,448.21,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:36.755955,448.21,rq,11482,99.8,4704.09,60.23
2025-12-10T00:08:36.755955,448.21,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:38.060031,449.52,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:38.060031,449.52,rq,11482,99.8,4708.96,60.29
2025-12-10T00:08:38.060031,449.52,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:39.364128,450.82,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:39.364128,450.82,rq,11482,109.7,4714.21,60.36
2025-12-10T00:08:39.364128,450.82,uvicorn,27555,10.0,21.83,0.28
2025-12-10T00:08:40.668408,452.12,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:40.668408,452.12,rq,11482,99.8,4719.09,60.42
2025-12-10T00:08:40.668408,452.12,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:41.972575,453.43,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:41.972575,453.43,rq,11482,99.7,4723.96,60.48
2025-12-10T00:08:41.972575,453.43,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:43.276906,454.73,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:43.276906,454.73,rq,11482,99.8,4729.21,60.55
2025-12-10T00:08:43.276906,454.73,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:44.581266,456.04,rq,2850,0.0,13.45,0.17
2025-12-10T00:08:44.581266,456.04,rq,11482,99.7,4734.09,60.61
2025-12-10T00:08:44.581266,456.04,uvicorn,27555,0.0,21.83,0.28
2025-12-10T00:08:45.886074,457.34,rq,2850,0.0,11.83,0.15
2025-12-10T00:08:45.886074,457.34,rq,11482,369.1,5917.46,75.77
2025-12-10T00:08:45.886074,457.34,uvicorn,27555,0.0,18.83,0.24
2025-12-10T00:08:47.195219,458.65,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:47.195219,458.65,rq,11482,109.8,4829.88,61.84
2025-12-10T00:08:47.195219,458.65,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:48.499894,459.96,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:48.499894,459.96,rq,11482,159.5,5218.26,66.81
2025-12-10T00:08:48.499894,459.96,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:49.805121,461.26,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:49.805121,461.26,rq,11482,299.3,5220.26,66.84
2025-12-10T00:08:49.805121,461.26,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:51.110762,462.57,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:51.110762,462.57,rq,11482,299.1,5220.26,66.84
2025-12-10T00:08:51.110762,462.57,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:52.416686,463.87,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:52.416686,463.87,rq,11482,238.9,5220.26,66.84
2025-12-10T00:08:52.416686,463.87,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:53.721515,465.18,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:53.721515,465.18,rq,11482,149.5,5220.26,66.84
2025-12-10T00:08:53.721515,465.18,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:55.026547,466.48,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:55.026547,466.48,rq,11482,259.4,5220.26,66.84
2025-12-10T00:08:55.026547,466.48,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:56.331180,467.79,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:56.331180,467.79,rq,11482,99.7,5220.26,66.84
2025-12-10T00:08:56.331180,467.79,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:57.635027,469.09,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:57.635027,469.09,rq,11482,219.5,5220.26,66.84
2025-12-10T00:08:57.635027,469.09,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:08:58.940112,470.4,rq,2850,0.0,11.45,0.15
2025-12-10T00:08:58.940112,470.4,rq,11482,129.8,5220.26,66.84
2025-12-10T00:08:58.940112,470.4,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:00.245009,471.7,rq,2850,0.0,11.45,0.15
2025-12-10T00:09:00.245009,471.7,rq,11482,209.3,5220.26,66.84
2025-12-10T00:09:00.245009,471.7,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:01.550589,473.01,rq,2850,0.0,11.45,0.15
2025-12-10T00:09:01.550589,473.01,rq,11482,219.5,5220.26,66.84
2025-12-10T00:09:01.550589,473.01,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:02.855310,474.31,rq,2850,0.0,11.45,0.15
2025-12-10T00:09:02.855310,474.31,rq,11482,238.9,5220.26,66.84
2025-12-10T00:09:02.855310,474.31,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:04.160229,475.62,rq,2850,0.0,11.45,0.15
2025-12-10T00:09:04.160229,475.62,rq,11482,269.3,5220.26,66.84
2025-12-10T00:09:04.160229,475.62,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:05.466956,476.92,rq,2850,0.0,11.45,0.15
2025-12-10T00:09:05.466956,476.92,rq,11482,359.4,5220.26,66.84
2025-12-10T00:09:05.466956,476.92,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:06.770456,478.23,rq,2850,0.0,11.45,0.15
2025-12-10T00:09:06.770456,478.23,rq,11482,159.5,5220.38,66.84
2025-12-10T00:09:06.770456,478.23,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:08.075276,479.53,rq,2850,0.0,11.45,0.15
2025-12-10T00:09:08.075276,479.53,rq,11482,99.8,5167.2,66.16
2025-12-10T00:09:08.075276,479.53,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:09.379787,480.84,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:09.379787,480.84,rq,11482,289.2,4915.31,62.93
2025-12-10T00:09:09.379787,480.84,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:10.685736,482.14,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:10.685736,482.14,rq,11482,399.2,4919.19,62.98
2025-12-10T00:09:10.685736,482.14,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:11.991287,483.45,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:11.991287,483.45,rq,11482,349.0,4919.19,62.98
2025-12-10T00:09:11.991287,483.45,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:13.297462,484.75,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:13.297462,484.75,rq,11482,398.9,4919.19,62.98
2025-12-10T00:09:13.297462,484.75,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:14.603560,486.06,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:14.603560,486.06,rq,11482,379.1,4919.19,62.98
2025-12-10T00:09:14.603560,486.06,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:15.909629,487.37,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:15.909629,487.37,rq,11482,409.1,4919.19,62.98
2025-12-10T00:09:15.909629,487.37,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:17.216640,488.67,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:17.216640,488.67,rq,11482,398.8,4919.19,62.98
2025-12-10T00:09:17.216640,488.67,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:18.522800,489.98,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:18.522800,489.98,rq,11482,398.7,4919.19,62.98
2025-12-10T00:09:18.522800,489.98,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:19.829661,491.29,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:19.829661,491.29,rq,11482,348.9,4923.06,63.03
2025-12-10T00:09:19.829661,491.29,uvicorn,27555,10.0,22.21,0.28
2025-12-10T00:09:21.135770,492.59,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:21.135770,492.59,rq,11482,348.7,4923.06,63.03
2025-12-10T00:09:21.135770,492.59,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:22.442825,493.9,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:22.442825,493.9,rq,11482,398.1,4923.06,63.03
2025-12-10T00:09:22.442825,493.9,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:23.750052,495.21,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:23.750052,495.21,rq,11482,348.7,4923.06,63.03
2025-12-10T00:09:23.750052,495.21,uvicorn,27555,0.0,22.21,0.28
2025-12-10T00:09:25.056972,496.51,rq,2850,0.0,13.2,0.17
2025-12-10T00:09:25.056972,496.51,rq,11482,348.8,4923.06,63.03
